image_path,label,class_name
C:\Users\25185\Desktop\X\train\img_015881.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006378.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010674.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001958.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019411.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022423.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023566.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007619.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013333.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018443.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017341.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002703.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016015.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002477.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014151.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013193.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014425.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013358.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015340.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009073.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021060.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018855.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011901.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016755.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011217.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024110.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007412.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000892.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021656.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017555.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012910.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022035.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019879.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022061.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024927.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000717.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008031.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016034.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008389.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012076.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014010.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011283.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003891.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007725.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010676.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006112.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014920.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010285.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019853.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009292.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001656.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018040.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009711.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008386.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008864.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006332.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013899.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000234.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024245.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001415.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022434.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014369.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014666.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018537.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023882.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014687.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019096.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008427.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017678.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016103.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019255.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016927.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012651.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016947.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000672.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000105.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011960.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016513.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005055.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006651.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015301.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022627.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016825.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000155.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006561.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008202.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000473.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000334.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022418.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023522.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023385.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024238.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001220.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010320.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005101.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010368.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022623.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014347.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017383.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011120.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005688.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006440.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017444.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009839.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016289.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019001.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012186.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001443.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023363.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022892.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014204.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006307.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010677.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014081.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019392.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017913.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022385.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014869.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023667.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013877.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020000.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001495.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019806.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020161.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008440.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016099.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020603.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020316.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007842.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019023.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019516.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000197.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003690.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009599.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006185.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002884.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020634.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007340.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000832.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023136.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021589.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_004622.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020427.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003574.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021431.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003091.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018637.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001831.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002807.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017376.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006567.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024794.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023043.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015769.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023759.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018079.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000926.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005465.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007925.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013640.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014106.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014797.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022650.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000736.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000435.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003461.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008033.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018861.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017054.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003200.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017580.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022666.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021499.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007040.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021674.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021432.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010650.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003867.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006829.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011448.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008698.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020502.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007359.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009854.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022169.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015916.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024567.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013297.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008881.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007634.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006206.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019033.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018529.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016304.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019916.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017818.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002444.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014829.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012206.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007533.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003949.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000126.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012393.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011128.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002235.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014539.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020835.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005720.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000102.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017653.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011617.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017820.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013827.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024352.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_004648.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024429.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024514.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017791.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012656.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020562.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007622.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015435.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009701.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000838.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020942.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024583.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024750.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014157.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009798.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023668.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017191.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015945.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008347.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009883.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009825.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017125.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005915.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023238.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021279.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011370.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003799.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011676.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021870.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011650.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008704.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005799.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007454.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011421.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014595.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015093.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016391.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012830.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006336.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019043.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020169.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006639.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021311.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016876.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021436.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019818.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015936.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005683.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006402.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017880.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014814.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006150.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007924.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014870.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021363.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015197.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013404.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003198.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019676.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009775.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017504.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020306.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008706.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008325.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_004909.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019142.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013615.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013364.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024826.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007891.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_004542.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013676.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010884.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001707.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005575.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010640.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021103.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008905.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018254.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003381.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019353.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019671.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009790.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021849.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012648.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023065.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010555.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017446.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002625.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008712.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001937.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016109.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000455.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013092.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000565.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024065.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022643.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012792.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003098.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010140.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003358.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023560.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002949.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016510.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024581.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023002.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017283.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017877.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005112.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009633.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_004979.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013257.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003575.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003195.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020324.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020677.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020579.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009905.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021740.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024327.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016082.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003982.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015024.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_004099.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015019.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003615.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011276.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022302.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008908.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018051.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024879.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010780.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009080.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024606.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000903.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017087.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020355.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013280.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000662.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020670.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002323.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018050.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016029.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002181.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015576.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005370.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002318.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003451.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018899.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014169.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017662.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014875.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_023497.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020885.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001414.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_011828.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017289.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000078.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010887.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_019759.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021422.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018028.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005078.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007620.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022760.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_014059.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002835.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008788.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012116.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020657.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018893.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015665.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010598.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000602.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013848.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017787.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003074.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005864.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006857.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012706.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002871.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012358.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_012018.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_018800.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_008373.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002865.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007431.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013623.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016329.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015689.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007928.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_005663.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_020244.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013925.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_024421.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_002247.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_016633.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_001336.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_013350.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_009290.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_000419.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_006557.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_017402.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_022147.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_015358.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_007324.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_003952.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_010391.jpg,0,default_class
C:\Users\25185\Desktop\X\train\img_021299.jpg,0,default_class
